;geo;coicop;ProdName;TIME_PERIOD;OBS_VALUE;INFLATION_FROM_START
3892;CZ;CP01145;Cheese and curd;2021-01-31 00:00:00;115,1833333;8,971933144
3893;CZ;CP01145;Cheese and curd;2021-07-31 00:00:00;116,5833333;10,29643646
3894;CZ;CP01145;Cheese and curd;2022-01-31 00:00:00;118,2666667;11,88899401
3895;CZ;CP01145;Cheese and curd;2022-07-31 00:00:00;132,2;25,07095553
3896;CZ;CP01145;Cheese and curd;2023-01-31 00:00:00;145,8;37,93755913
3897;CZ;CP01147;Eggs;2015-01-31 00:00:00;106,35;0,710227273
3898;CZ;CP01147;Eggs;2015-07-31 00:00:00;104,1166667;-1,404671717
3899;CZ;CP01147;Eggs;2016-01-31 00:00:00;93,93333333;-11,0479798
3900;CZ;CP01147;Eggs;2016-07-31 00:00:00;91,66666667;-13,19444444
3901;CZ;CP01147;Eggs;2017-01-31 00:00:00;97;-8,143939394
3902;CZ;CP01147;Eggs;2017-07-31 00:00:00;110,55;4,6875
3903;CZ;CP01147;Eggs;2018-01-31 00:00:00;137,7166667;30,4135101
3904;CZ;CP01147;Eggs;2018-07-31 00:00:00;126,85;20,12310606
3905;CZ;CP01147;Eggs;2019-01-31 00:00:00;121,4333333;14,99368687
3906;CZ;CP01147;Eggs;2019-07-31 00:00:00;112,5333333;6,565656566
3907;CZ;CP01147;Eggs;2020-01-31 00:00:00;112;6,060606061
3908;CZ;CP01147;Eggs;2020-07-31 00:00:00;114,55;8,475378788
3909;CZ;CP01147;Eggs;2021-01-31 00:00:00;111,15;5,255681818
3910;CZ;CP01147;Eggs;2021-07-31 00:00:00;111,2666667;5,366161616
3911;CZ;CP01147;Eggs;2022-01-31 00:00:00;114,6;8,522727273
3912;CZ;CP01147;Eggs;2022-07-31 00:00:00;129,3;22,44318182
3913;CZ;CP01147;Eggs;2023-01-31 00:00:00;170,4;61,36363636
3914;CZ;CP0115;Oils and fats;2005-01-31 00:00:00;74,1;0
3915;CZ;CP0115;Oils and fats;2005-07-31 00:00:00;73,53333333;-0,764732344
3916;CZ;CP0115;Oils and fats;2006-01-31 00:00:00;72,5;-2,159244265
3917;CZ;CP0115;Oils and fats;2006-07-31 00:00:00;71,56666667;-3,418803419
3918;CZ;CP0115;Oils and fats;2007-01-31 00:00:00;70,81666667;-4,430949168
3919;CZ;CP0115;Oils and fats;2007-07-31 00:00:00;71,16666667;-3,958614485
3920;CZ;CP0115;Oils and fats;2008-01-31 00:00:00;79,68333333;7,534862798
3921;CZ;CP0115;Oils and fats;2008-07-31 00:00:00;83,95;13,2928475
3922;CZ;CP0115;Oils and fats;2009-01-31 00:00:00;85,48333333;15,36212326
3923;CZ;CP0115;Oils and fats;2009-07-31 00:00:00;80,85;9,109311741
3924;CZ;CP0115;Oils and fats;2010-01-31 00:00:00;79,71666667;7,579847054
3925;CZ;CP0115;Oils and fats;2010-07-31 00:00:00;80,91666667;9,199280252
3926;CZ;CP0115;Oils and fats;2011-01-31 00:00:00;87,61666667;18,24111561
3927;CZ;CP0115;Oils and fats;2011-07-31 00:00:00;94,33333333;27,30544309
3928;CZ;CP0115;Oils and fats;2012-01-31 00:00:00;96,71666667;30,52181736
3929;CZ;CP0115;Oils and fats;2012-07-31 00:00:00;95,26666667;28,56500225
3930;CZ;CP0115;Oils and fats;2013-01-31 00:00:00;95,06666667;28,29509672
3931;CZ;CP0115;Oils and fats;2013-07-31 00:00:00;99,06666667;33,69320738
3932;CZ;CP0115;Oils and fats;2014-01-31 00:00:00;102,2666667;38,01169591
3933;CZ;CP0115;Oils and fats;2014-07-31 00:00:00;102,95;38,93387314
3934;CZ;CP0115;Oils and fats;2015-01-31 00:00:00;102,35;38,12415655
3935;CZ;CP0115;Oils and fats;2015-07-31 00:00:00;101,15;36,50472335
3936;CZ;CP0115;Oils and fats;2016-01-31 00:00:00;97,83333333;32,02878992
3937;CZ;CP0115;Oils and fats;2016-07-31 00:00:00;95,58333333;28,99235268
3938;CZ;CP0115;Oils and fats;2017-01-31 00:00:00;100,6333333;35,80746739
3939;CZ;CP0115;Oils and fats;2017-07-31 00:00:00;106,8166667;44,15204678
3940;CZ;CP0115;Oils and fats;2018-01-31 00:00:00;117,3;58,29959514
3941;CZ;CP0115;Oils and fats;2018-07-31 00:00:00;113,6833333;53,41880342
3942;CZ;CP0115;Oils and fats;2019-01-31 00:00:00;117,25;58,23211876
3943;CZ;CP0115;Oils and fats;2019-07-31 00:00:00;112,1333333;51,32703554
3944;CZ;CP0115;Oils and fats;2020-01-31 00:00:00;110,3833333;48,96536212
3945;CZ;CP0115;Oils and fats;2020-07-31 00:00:00;109,3666667;47,59334233
3946;CZ;CP0115;Oils and fats;2021-01-31 00:00:00;111,6333333;50,6522717
3947;CZ;CP0115;Oils and fats;2021-07-31 00:00:00;119;60,59379217
3948;CZ;CP0115;Oils and fats;2022-01-31 00:00:00;133,2666667;79,84705353
3949;CZ;CP0115;Oils and fats;2022-07-31 00:00:00;159,5833333;115,3621233
3950;CZ;CP0115;Oils and fats;2023-01-31 00:00:00;189,88;156,2483131
3951;CZ;CP01151;Butter;2015-01-31 00:00:00;102,95;0,43902439
3952;CZ;CP01151;Butter;2015-07-31 00:00:00;102,1833333;-0,308943089
3953;CZ;CP01151;Butter;2016-01-31 00:00:00;96,48333333;-5,869918699
3954;CZ;CP01151;Butter;2016-07-31 00:00:00;92,18333333;-10,06504065
3955;CZ;CP01151;Butter;2017-01-31 00:00:00;103,1333333;0,617886179
3956;CZ;CP01151;Butter;2017-07-31 00:00:00;113,2833333;10,5203252
3957;CZ;CP01151;Butter;2018-01-31 00:00:00;136,6;33,26829268
3958;CZ;CP01151;Butter;2018-07-31 00:00:00;123,7;20,68292683
3959;CZ;CP01151;Butter;2019-01-31 00:00:00;135,5;32,19512195
3960;CZ;CP01151;Butter;2019-07-31 00:00:00;122,5;19,51219512
3961;CZ;CP01151;Butter;2020-01-31 00:00:00;120,7;17,75609756
3962;CZ;CP01151;Butter;2020-07-31 00:00:00;114,4833333;11,69105691
3963;CZ;CP01151;Butter;2021-01-31 00:00:00;115,55;12,73170732
3964;CZ;CP01151;Butter;2021-07-31 00:00:00;113,95;11,17073171
3965;CZ;CP01151;Butter;2022-01-31 00:00:00;138,3333333;34,95934959
3966;CZ;CP01151;Butter;2022-07-31 00:00:00;163,7;59,70731707
3967;CZ;CP01151;Butter;2023-01-31 00:00:00;193,76;89,03414634
3968;CZ;CP01153;Olive oil;2015-01-31 00:00:00;92,8;2,541436464
3969;CZ;CP01153;Olive oil;2015-07-31 00:00:00;97,83333333;8,103130755
3970;CZ;CP01153;Olive oil;2016-01-31 00:00:00;104,1;15,02762431
3971;CZ;CP01153;Olive oil;2016-07-31 00:00:00;105,8666667;16,97974217
3972;CZ;CP01153;Olive oil;2017-01-31 00:00:00;104,3666667;15,32228361
3973;CZ;CP01153;Olive oil;2017-07-31 00:00:00;110,4333333;22,02578269
3974;CZ;CP01153;Olive oil;2018-01-31 00:00:00;111,7333333;23,46224678
3975;CZ;CP01153;Olive oil;2018-07-31 00:00:00;115,9166667;28,08471455
3976;CZ;CP01153;Olive oil;2019-01-31 00:00:00;110,2666667;21,84162063
3977;CZ;CP01153;Olive oil;2019-07-31 00:00:00;110,9833333;22,6335175
3978;CZ;CP01153;Olive oil;2020-01-31 00:00:00;110,2166667;21,78637201
3979;CZ;CP01153;Olive oil;2020-07-31 00:00:00;109,6833333;21,19705341
3980;CZ;CP01153;Olive oil;2021-01-31 00:00:00;107,8;19,1160221
3981;CZ;CP01153;Olive oil;2021-07-31 00:00:00;109,1333333;20,5893186
3982;CZ;CP01153;Olive oil;2022-01-31 00:00:00;113,9;25,85635359
3983;CZ;CP01153;Olive oil;2022-07-31 00:00:00;123,8833333;36,88766114
3984;CZ;CP01153;Olive oil;2023-01-31 00:00:00;130,3;43,97790055
3985;CZ;CP01154;Other edible oils;2015-01-31 00:00:00;106,35;0,805687204
3986;CZ;CP01154;Other edible oils;2015-07-31 00:00:00;100,6333333;-4,612954186
3987;CZ;CP01154;Other edible oils;2016-01-31 00:00:00;96,85;-8,199052133
3988;CZ;CP01154;Other edible oils;2016-07-31 00:00:00;94,35;-10,56872038
3989;CZ;CP01154;Other edible oils;2017-01-31 00:00:00;96,88333333;-8,167456556
3990;CZ;CP01154;Other edible oils;2017-07-31 00:00:00;98,11666667;-6,998420221
3991;CZ;CP01154;Other edible oils;2018-01-31 00:00:00;96,31666667;-8,704581359
3992;CZ;CP01154;Other edible oils;2018-07-31 00:00:00;95,95;-9,052132701
3993;CZ;CP01154;Other edible oils;2019-01-31 00:00:00;94,16666667;-10,74249605
3994;CZ;CP01154;Other edible oils;2019-07-31 00:00:00;94,08333333;-10,82148499
3995;CZ;CP01154;Other edible oils;2020-01-31 00:00:00;93,98333333;-10,91627172
3996;CZ;CP01154;Other edible oils;2020-07-31 00:00:00;97,65;-7,440758294
3997;CZ;CP01154;Other edible oils;2021-01-31 00:00:00;102,9166667;-2,448657188
3998;CZ;CP01154;Other edible oils;2021-07-31 00:00:00;112,3;6,44549763
3999;CZ;CP01154;Other edible oils;2022-01-31 00:00:00;131;24,17061611
4000;CZ;CP01154;Other edible oils;2022-07-31 00:00:00;165,7;57,06161137
4001;CZ;CP01154;Other edible oils;2023-01-31 00:00:00;194,82;84,66350711
4002;CZ;CP0116;Fruit;2005-01-31 00:00:00;89,7;0
4003;CZ;CP0116;Fruit;2005-07-31 00:00:00;90,45;0,836120401
4004;CZ;CP0116;Fruit;2006-01-31 00:00:00;83,36666667;-7,060572278
4005;CZ;CP0116;Fruit;2006-07-31 00:00:00;83,95;-6,41025641
4006;CZ;CP0116;Fruit;2007-01-31 00:00:00;78,3;-12,7090301
4007;CZ;CP0116;Fruit;2007-07-31 00:00:00;86,53333333;-3,530286139
4008;CZ;CP0116;Fruit;2008-01-31 00:00:00;91,76666667;2,303976217
4009;CZ;CP0116;Fruit;2008-07-31 00:00:00;97,2;8,361204013
4010;CZ;CP0116;Fruit;2009-01-31 00:00:00;82,83333333;-7,655146786
4011;CZ;CP0116;Fruit;2009-07-31 00:00:00;88,78333333;-1,021924935
4012;CZ;CP0116;Fruit;2010-01-31 00:00:00;79,18333333;-11,72426607
4013;CZ;CP0116;Fruit;2010-07-31 00:00:00;85,9;-4,236343367
4014;CZ;CP0116;Fruit;2011-01-31 00:00:00;88,9;-0,891861761
4015;CZ;CP0116;Fruit;2011-07-31 00:00:00;90,58333333;0,984764028
4016;CZ;CP0116;Fruit;2012-01-31 00:00:00;88,43333333;-1,412114456
4017;CZ;CP0116;Fruit;2012-07-31 00:00:00;94,96666667;5,871423263
4018;CZ;CP0116;Fruit;2013-01-31 00:00:00;96,76666667;7,878112226
4019;CZ;CP0116;Fruit;2013-07-31 00:00:00;99,48333333;10,90672612
4020;CZ;CP0116;Fruit;2014-01-31 00:00:00;91,98333333;2,545522111
4021;CZ;CP0116;Fruit;2014-07-31 00:00:00;99,36666667;10,77666295
4022;CZ;CP0116;Fruit;2015-01-31 00:00:00;94,56666667;5,425492382
4023;CZ;CP0116;Fruit;2015-07-31 00:00:00;101,05;12,65328874
4024;CZ;CP0116;Fruit;2016-01-31 00:00:00;99,43333333;10,85098476
4025;CZ;CP0116;Fruit;2016-07-31 00:00:00;100,15;11,64994426
4026;CZ;CP0116;Fruit;2017-01-31 00:00:00;95,83333333;6,837606838
4027;CZ;CP0116;Fruit;2017-07-31 00:00:00;101,1;12,7090301
4028;CZ;CP0116;Fruit;2018-01-31 00:00:00;101,3166667;12,95057599
4029;CZ;CP0116;Fruit;2018-07-31 00:00:00;107,0166667;19,30509104
4030;CZ;CP0116;Fruit;2019-01-31 00:00:00;97,66666667;8,881456708
4031;CZ;CP0116;Fruit;2019-07-31 00:00:00;97,35;8,528428094
4032;CZ;CP0116;Fruit;2020-01-31 00:00:00;103,1;14,9386845
4033;CZ;CP0116;Fruit;2020-07-31 00:00:00;119,6666667;33,40765515
4034;CZ;CP0116;Fruit;2021-01-31 00:00:00;115,4166667;28,66963954
4035;CZ;CP0116;Fruit;2021-07-31 00:00:00;118,3166667;31,90263842
4036;CZ;CP0116;Fruit;2022-01-31 00:00:00;113,3666667;26,38424378
4037;CZ;CP0116;Fruit;2022-07-31 00:00:00;119,5333333;33,25901152
4038;CZ;CP0116;Fruit;2023-01-31 00:00:00;120,36;34,18060201
4039;CZ;CP0117;Vegetables;2005-01-31 00:00:00;65,5;0
4040;CZ;CP0117;Vegetables;2005-07-31 00:00:00;68,45;4,503816794
4041;CZ;CP0117;Vegetables;2006-01-31 00:00:00;63,58333333;-2,926208651
4042;CZ;CP0117;Vegetables;2006-07-31 00:00:00;75,63333333;15,47073791
4043;CZ;CP0117;Vegetables;2007-01-31 00:00:00;73,35;11,98473282
4044;CZ;CP0117;Vegetables;2007-07-31 00:00:00;83,58333333;27,60814249
4045;CZ;CP0117;Vegetables;2008-01-31 00:00:00;71,85;9,694656489
4046;CZ;CP0117;Vegetables;2008-07-31 00:00:00;77,4;18,16793893
4047;CZ;CP0117;Vegetables;2009-01-31 00:00:00;68,78333333;5,012722646
4048;CZ;CP0117;Vegetables;2009-07-31 00:00:00;77,53333333;18,37150127
4049;CZ;CP0117;Vegetables;2010-01-31 00:00:00;65,51666667;0,025445293
4050;CZ;CP0117;Vegetables;2010-07-31 00:00:00;88,56666667;35,21628499
4051;CZ;CP0117;Vegetables;2011-01-31 00:00:00;81,91666667;25,06361323
4052;CZ;CP0117;Vegetables;2011-07-31 00:00:00;87,01666667;32,84987277
4053;CZ;CP0117;Vegetables;2012-01-31 00:00:00;69,73333333;6,463104326
4054;CZ;CP0117;Vegetables;2012-07-31 00:00:00;86,05;31,3740458
4055;CZ;CP0117;Vegetables;2013-01-31 00:00:00;80,85;23,4351145
4056;CZ;CP0117;Vegetables;2013-07-31 00:00:00;104,1833333;59,05852417
4057;CZ;CP0117;Vegetables;2014-01-31 00:00:00;94,36666667;44,07124682
4058;CZ;CP0117;Vegetables;2014-07-31 00:00:00;99,53333333;51,95928753
4059;CZ;CP0117;Vegetables;2015-01-31 00:00:00;87,16666667;33,07888041
4060;CZ;CP0117;Vegetables;2015-07-31 00:00:00;100,45;53,35877863
4061;CZ;CP0117;Vegetables;2016-01-31 00:00:00;102,0833333;55,8524173
4062;CZ;CP0117;Vegetables;2016-07-31 00:00:00;110,6;68,85496183
4063;CZ;CP0117;Vegetables;2017-01-31 00:00:00;99,71666667;52,23918575
4064;CZ;CP0117;Vegetables;2017-07-31 00:00:00;110,6;68,85496183
4065;CZ;CP0117;Vegetables;2018-01-31 00:00:00;97,93333333;49,51653944
4066;CZ;CP0117;Vegetables;2018-07-31 00:00:00;103,1;57,40458015
4067;CZ;CP0117;Vegetables;2019-01-31 00:00:00;107,8666667;64,68193384
4068;CZ;CP0117;Vegetables;2019-07-31 00:00:00;130,4166667;99,10941476
4069;CZ;CP0117;Vegetables;2020-01-31 00:00:00;119,6166667;82,62086514
4070;CZ;CP0117;Vegetables;2020-07-31 00:00:00;135,8666667;107,4300254
4071;CZ;CP0117;Vegetables;2021-01-31 00:00:00;118,85;81,45038168
4072;CZ;CP0117;Vegetables;2021-07-31 00:00:00;131,85;101,2977099
4073;CZ;CP0117;Vegetables;2022-01-31 00:00:00;125,1166667;91,0178117
4074;CZ;CP0117;Vegetables;2022-07-31 00:00:00;142,7;117,8625954
4075;CZ;CP0117;Vegetables;2023-01-31 00:00:00;140,66;114,7480916
4076;CZ;CP01174;Potatoes;2015-01-31 00:00:00;82,95;3,558052434
4077;CZ;CP01174;Potatoes;2015-07-31 00:00:00;97,66666667;21,93091968
4078;CZ;CP01174;Potatoes;2016-01-31 00:00:00;107,0333333;33,62463587
4079;CZ;CP01174;Potatoes;2016-07-31 00:00:00;123,0333333;53,59966708
4080;CZ;CP01174;Potatoes;2017-01-31 00:00:00;98,71666667;23,24178111
4081;CZ;CP01174;Potatoes;2017-07-31 00:00:00;126,9333333;58,46858094
4082;CZ;CP01174;Potatoes;2018-01-31 00:00:00;104,25;30,14981273
4083;CZ;CP01174;Potatoes;2018-07-31 00:00:00;110,5;37,9525593
4084;CZ;CP01174;Potatoes;2019-01-31 00:00:00;123,4666667;54,14065751
4085;CZ;CP01174;Potatoes;2019-07-31 00:00:00;177,5;121,5980025
4086;CZ;CP01174;Potatoes;2020-01-31 00:00:00;146,0666667;82,3553891
4087;CZ;CP01174;Potatoes;2020-07-31 00:00:00;172,7833333;115,7095298
4088;CZ;CP01174;Potatoes;2021-01-31 00:00:00;125,8;57,0536829
4089;CZ;CP01174;Potatoes;2021-07-31 00:00:00;143,1166667;78,67249272
4090;CZ;CP01174;Potatoes;2022-01-31 00:00:00;135,3;68,91385768
4091;CZ;CP01174;Potatoes;2022-07-31 00:00:00;164,2;104,9937578
4092;CZ;CP01174;Potatoes;2023-01-31 00:00:00;158,98;98,47690387
4093;CZ;CP01181;Sugar;2015-01-31 00:00:00;109,25;0,598526703
4094;CZ;CP01181;Sugar;2015-07-31 00:00:00;104,6833333;-3,60650706
4095;CZ;CP01181;Sugar;2016-01-31 00:00:00;92,06666667;-15,22406384
4096;CZ;CP01181;Sugar;2016-07-31 00:00:00;92,86666667;-14,48741559
4097;CZ;CP01181;Sugar;2017-01-31 00:00:00;107,5833333;-0,936157152
4098;CZ;CP01181;Sugar;2017-07-31 00:00:00;113,0166667;4,066912216
4099;CZ;CP01181;Sugar;2018-01-31 00:00:00;110,0833333;1,365868631
4100;CZ;CP01181;Sugar;2018-07-31 00:00:00;99,31666667;-8,548189073
4101;CZ;CP01181;Sugar;2019-01-31 00:00:00;75,41666667;-30,55555556
4102;CZ;CP01181;Sugar;2019-07-31 00:00:00;72;-33,70165746
4103;CZ;CP01181;Sugar;2020-01-31 00:00:00;76,83333333;-29,25107428
4104;CZ;CP01181;Sugar;2020-07-31 00:00:00;81,61666667;-24,84653161
4105;CZ;CP01181;Sugar;2021-01-31 00:00:00;79,8;-26,51933702
4106;CZ;CP01181;Sugar;2021-07-31 00:00:00;82,56666667;-23,97176182
4107;CZ;CP01181;Sugar;2022-01-31 00:00:00;88,81666667;-18,21669736
4108;CZ;CP01181;Sugar;2022-07-31 00:00:00;105,5;-2,854511971
4109;CZ;CP01181;Sugar;2023-01-31 00:00:00;154,92;42,6519337
4110;CZ;CP0121;Coffee, tea and cocoa;2005-01-31 00:00:00;72,3;0
4111;CZ;CP0121;Coffee, tea and cocoa;2005-07-31 00:00:00;71,3;-1,383125864
4112;CZ;CP0121;Coffee, tea and cocoa;2006-01-31 00:00:00;72,86666667;0,783771323
4113;CZ;CP0121;Coffee, tea and cocoa;2006-07-31 00:00:00;73,38333333;1,498386353
4114;CZ;CP0121;Coffee, tea and cocoa;2007-01-31 00:00:00;68,86666667;-4,748732135
4115;CZ;CP0121;Coffee, tea and cocoa;2007-07-31 00:00:00;71;-1,798063624
4116;CZ;CP0121;Coffee, tea and cocoa;2008-01-31 00:00:00;71,83333333;-0,645458737
4117;CZ;CP0121;Coffee, tea and cocoa;2008-07-31 00:00:00;74,65;3,250345781
4118;CZ;CP0121;Coffee, tea and cocoa;2009-01-31 00:00:00;76,4;5,670816044
4119;CZ;CP0121;Coffee, tea and cocoa;2009-07-31 00:00:00;78,65;8,782849239
4120;CZ;CP0121;Coffee, tea and cocoa;2010-01-31 00:00:00;79,46666667;9,912402029
4121;CZ;CP0121;Coffee, tea and cocoa;2010-07-31 00:00:00;79,56666667;10,05071462
4122;CZ;CP0121;Coffee, tea and cocoa;2011-01-31 00:00:00;79,53333333;10,00461042
4123;CZ;CP0121;Coffee, tea and cocoa;2011-07-31 00:00:00;86,06666667;19,04103273
4124;CZ;CP0121;Coffee, tea and cocoa;2012-01-31 00:00:00;94,71666667;31,00507146
4125;CZ;CP0121;Coffee, tea and cocoa;2012-07-31 00:00:00;99,68333333;37,87459659
4126;CZ;CP0121;Coffee, tea and cocoa;2013-01-31 00:00:00;100,9666667;39,64960811
4127;CZ;CP0121;Coffee, tea and cocoa;2013-07-31 00:00:00;101,2166667;39,99538958
4128;CZ;CP0121;Coffee, tea and cocoa;2014-01-31 00:00:00;99,66666667;37,85154449
4129;CZ;CP0121;Coffee, tea and cocoa;2014-07-31 00:00:00;98,38333333;36,07653296
4130;CZ;CP0121;Coffee, tea and cocoa;2015-01-31 00:00:00;99,28333333;37,32134624
4131;CZ;CP0121;Coffee, tea and cocoa;2015-07-31 00:00:00;100,1666667;38,54310742
4132;CZ;CP0121;Coffee, tea and cocoa;2016-01-31 00:00:00;99,9;38,17427386
4133;CZ;CP0121;Coffee, tea and cocoa;2016-07-31 00:00:00;102,2166667;41,37851544
4134;CZ;CP0121;Coffee, tea and cocoa;2017-01-31 00:00:00;102,0833333;41,19409866
4135;CZ;CP0121;Coffee, tea and cocoa;2017-07-31 00:00:00;106,3666667;47,11848778
4136;CZ;CP0121;Coffee, tea and cocoa;2018-01-31 00:00:00;106,3166667;47,04933149
4137;CZ;CP0121;Coffee, tea and cocoa;2018-07-31 00:00:00;107,0833333;48,10972799
4138;CZ;CP0121;Coffee, tea and cocoa;2019-01-31 00:00:00;105,4;45,78146611
4139;CZ;CP0121;Coffee, tea and cocoa;2019-07-31 00:00:00;105,4666667;45,8736745
4140;CZ;CP0121;Coffee, tea and cocoa;2020-01-31 00:00:00;103,2;42,73858921
4141;CZ;CP0121;Coffee, tea and cocoa;2020-07-31 00:00:00;106,1;46,74965422
4142;CZ;CP0121;Coffee, tea and cocoa;2021-01-31 00:00:00;103,3833333;42,99216229
4143;CZ;CP0121;Coffee, tea and cocoa;2021-07-31 00:00:00;106,6166667;47,46426925
4144;CZ;CP0121;Coffee, tea and cocoa;2022-01-31 00:00:00;107,5666667;48,77823882
4145;CZ;CP0121;Coffee, tea and cocoa;2022-07-31 00:00:00;116,5666667;61,2263716
4146;CZ;CP0121;Coffee, tea and cocoa;2023-01-31 00:00:00;121,52;68,07745505
4147;CZ;CP01223;Fruit and vegetables juices;2015-01-31 00:00:00;101,4;0,098716683
4148;CZ;CP01223;Fruit and vegetables juices;2015-07-31 00:00:00;101,0666667;-0,230338927
4149;CZ;CP01223;Fruit and vegetables juices;2016-01-31 00:00:00;98,83333333;-2,435011517
4150;CZ;CP01223;Fruit and vegetables juices;2016-07-31 00:00:00;97,6;-3,652517275
4151;CZ;CP01223;Fruit and vegetables juices;2017-01-31 00:00:00;99,6;-1,678183613
4152;CZ;CP01223;Fruit and vegetables juices;2017-07-31 00:00:00;101,7;0,394866732
4153;CZ;CP01223;Fruit and vegetables juices;2018-01-31 00:00:00;102,3833333;1,069430734
4154;CZ;CP01223;Fruit and vegetables juices;2018-07-31 00:00:00;102,1666667;0,855544587
4155;CZ;CP01223;Fruit and vegetables juices;2019-01-31 00:00:00;101,65;0,345508391
4156;CZ;CP01223;Fruit and vegetables juices;2019-07-31 00:00:00;98,8;-2,467917078
4157;CZ;CP01223;Fruit and vegetables juices;2020-01-31 00:00:00;100,8666667;-0,427772294
4158;CZ;CP01223;Fruit and vegetables juices;2020-07-31 00:00:00;103,3333333;2,007239223
4159;CZ;CP01223;Fruit and vegetables juices;2021-01-31 00:00:00;103,3666667;2,040144784
4160;CZ;CP01223;Fruit and vegetables juices;2021-07-31 00:00:00;104,0666667;2,731161566
4161;CZ;CP01223;Fruit and vegetables juices;2022-01-31 00:00:00;103,6666667;2,336294834
4162;CZ;CP01223;Fruit and vegetables juices;2022-07-31 00:00:00;109,75;8,341559724
4163;CZ;CP01223;Fruit and vegetables juices;2023-01-31 00:00:00;116,54;15,04442251
4164;CZ;CP02121;Wine from grapes;2015-01-31 00:00:00;102,1;0,098039216
4165;CZ;CP02121;Wine from grapes;2015-07-31 00:00:00;99,96666667;-1,993464052
4166;CZ;CP02121;Wine from grapes;2016-01-31 00:00:00;100,4666667;-1,503267974
4167;CZ;CP02121;Wine from grapes;2016-07-31 00:00:00;102,55;0,539215686
4168;CZ;CP02121;Wine from grapes;2017-01-31 00:00:00;101,25;-0,735294118
4169;CZ;CP02121;Wine from grapes;2017-07-31 00:00:00;102,9833333;0,964052288
4170;CZ;CP02121;Wine from grapes;2018-01-31 00:00:00;103,2833333;1,258169935
4171;CZ;CP02121;Wine from grapes;2018-07-31 00:00:00;104,9833333;2,924836601
4172;CZ;CP02121;Wine from grapes;2019-01-31 00:00:00;103,5166667;1,486928105
4173;CZ;CP02121;Wine from grapes;2019-07-31 00:00:00;104,2;2,156862745
4174;CZ;CP02121;Wine from grapes;2020-01-31 00:00:00;104,3;2,254901961
4175;CZ;CP02121;Wine from grapes;2020-07-31 00:00:00;105,5666667;3,496732026
4176;CZ;CP02121;Wine from grapes;2021-01-31 00:00:00;105,2666667;3,202614379
4177;CZ;CP02121;Wine from grapes;2021-07-31 00:00:00;105,2833333;3,218954248
4178;CZ;CP02121;Wine from grapes;2022-01-31 00:00:00;104,9;2,843137255
4179;CZ;CP02121;Wine from grapes;2022-07-31 00:00:00;107,9666667;5,849673203
4180;CZ;CP02121;Wine from grapes;2023-01-31 00:00:00;108,78;6,647058824
4181;CZ;CP0213;Beer;2005-01-31 00:00:00;80,9;0
4182;CZ;CP0213;Beer;2005-07-31 00:00:00;79,81666667;-1,339101772
4183;CZ;CP0213;Beer;2006-01-31 00:00:00;78,98333333;-2,369180058
4184;CZ;CP0213;Beer;2006-07-31 00:00:00;79,18333333;-2,121961269
4185;CZ;CP0213;Beer;2007-01-31 00:00:00;78,85;-2,533992583
4186;CZ;CP0213;Beer;2007-07-31 00:00:00;80,66666667;-0,28842192
4187;CZ;CP0213;Beer;2008-01-31 00:00:00;82,51666667;1,998351875
4188;CZ;CP0213;Beer;2008-07-31 00:00:00;84,88333333;4,923774207
4189;CZ;CP0213;Beer;2009-01-31 00:00:00;86,2;6,551297899
4190;CZ;CP0213;Beer;2009-07-31 00:00:00;86,71666667;7,189946436
4191;CZ;CP0213;Beer;2010-01-31 00:00:00;87,75;8,467243511
4192;CZ;CP0213;Beer;2010-07-31 00:00:00;92,45;14,27688504
4193;CZ;CP0213;Beer;2011-01-31 00:00:00;92,05;13,78244747
4194;CZ;CP0213;Beer;2011-07-31 00:00:00;92,65;14,52410383
4195;CZ;CP0213;Beer;2012-01-31 00:00:00;92,58333333;14,44169757
4196;CZ;CP0213;Beer;2012-07-31 00:00:00;93,25;15,2657602
4197;CZ;CP0213;Beer;2013-01-31 00:00:00;96,81666667;19,67449526
4198;CZ;CP0213;Beer;2013-07-31 00:00:00;98,73333333;22,04367532
4199;CZ;CP0213;Beer;2014-01-31 00:00:00;98,43333333;21,67284714
4200;CZ;CP0213;Beer;2014-07-31 00:00:00;99,35;22,80593325
4201;CZ;CP0213;Beer;2015-01-31 00:00:00;99,48333333;22,97074578
4202;CZ;CP0213;Beer;2015-07-31 00:00:00;100,2333333;23,89781623
4203;CZ;CP0213;Beer;2016-01-31 00:00:00;100,1166667;23,75360527
4204;CZ;CP0213;Beer;2016-07-31 00:00:00;103,95;28,49196539
4205;CZ;CP0213;Beer;2017-01-31 00:00:00;103,8666667;28,38895756
4206;CZ;CP0213;Beer;2017-07-31 00:00:00;101,6333333;25,62834775
4207;CZ;CP0213;Beer;2018-01-31 00:00:00;103,1166667;27,4618871
4208;CZ;CP0213;Beer;2018-07-31 00:00:00;103,8833333;28,40955913
4209;CZ;CP0213;Beer;2019-01-31 00:00:00;105,9666667;30,98475484
4210;CZ;CP0213;Beer;2019-07-31 00:00:00;107,5166667;32,90070045
4211;CZ;CP0213;Beer;2020-01-31 00:00:00;109,8833333;35,82612279
4212;CZ;CP0213;Beer;2020-07-31 00:00:00;111,8333333;38,23650597
4213;CZ;CP0213;Beer;2021-01-31 00:00:00;113,9333333;40,83230326
